table,column,verdict,anchor,anchor_share,onset,share_2026,history
pbp,qb_hit,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,rush_attempt,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,pass_attempt,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,sack,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,touchdown,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,pass_touchdown,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,rush_touchdown,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,return_touchdown,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,extra_point_attempt,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,two_point_attempt,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,field_goal_attempt,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,kickoff_attempt,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,punt_attempt,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,fumble,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,complete_pass,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,assist_tackle,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,lateral_reception,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,lateral_rush,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,lateral_return,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,lateral_recovery,healthy,2025,0.969,,,1999:0.96 2000:0.96 2001:0.97 2002:0.97 2003:0.97 2004:0.97 2005:0.97 2006:0.97 2007:0.97 2008:0.97 2009:0.97 2010:0.97 2011:0.97 2012:0.97 2013:0.97 2014:0.97 2015:0.97 2016:0.97 2017:0.97 2018:0.97 2019:0.97 2020:0.97 2021:0.97 2022:0.97 2023:0.97 2024:0.97 2025:0.97
pbp,passer_player_id,healthy,2025,0.406,,,1999:0.41 2000:0.40 2001:0.41 2002:0.41 2003:0.39 2004:0.39 2005:0.39 2006:0.40 2007:0.41 2008:0.40 2009:0.41 2010:0.41 2011:0.41 2012:0.41 2013:0.42 2014:0.42 2015:0.42 2016:0.43 2017:0.42 2018:0.42 2019:0.42 2020:0.42 2021:0.42 2022:0.41 2023:0.42 2024:0.41 2025:0.41
pbp,passer_player_name,healthy,2025,0.406,,,1999:0.41 2000:0.40 2001:0.41 2002:0.41 2003:0.39 2004:0.39 2005:0.39 2006:0.40 2007:0.41 2008:0.40 2009:0.41 2010:0.41 2011:0.41 2012:0.41 2013:0.42 2014:0.42 2015:0.42 2016:0.43 2017:0.42 2018:0.42 2019:0.42 2020:0.42 2021:0.42 2022:0.41 2023:0.42 2024:0.41 2025:0.41
pbp,passing_yards,healthy,2025,0.241,,,1999:0.21 2000:0.22 2001:0.22 2002:0.23 2003:0.22 2004:0.22 2005:0.22 2006:0.22 2007:0.24 2008:0.23 2009:0.23 2010:0.23 2011:0.23 2012:0.24 2013:0.24 2014:0.25 2015:0.25 2016:0.25 2017:0.24 2018:0.25 2019:0.25 2020:0.26 2021:0.26 2022:0.25 2023:0.25 2024:0.25 2025:0.24
pbp,receiver_player_id,healthy,2025,0.361,,,1999:0.37 2000:0.36 2001:0.37 2002:0.37 2003:0.22 2004:0.22 2005:0.22 2006:0.22 2007:0.24 2008:0.23 2009:0.38 2010:0.38 2011:0.38 2012:0.38 2013:0.39 2014:0.39 2015:0.39 2016:0.40 2017:0.38 2018:0.38 2019:0.38 2020:0.38 2021:0.38 2022:0.37 2023:0.37 2024:0.36 2025:0.36
pbp,receiver_player_name,healthy,2025,0.361,,,1999:0.37 2000:0.36 2001:0.37 2002:0.37 2003:0.22 2004:0.22 2005:0.22 2006:0.22 2007:0.24 2008:0.23 2009:0.38 2010:0.38 2011:0.38 2012:0.38 2013:0.39 2014:0.39 2015:0.39 2016:0.40 2017:0.38 2018:0.38 2019:0.38 2020:0.38 2021:0.38 2022:0.37 2023:0.37 2024:0.36 2025:0.36
pbp,receiving_yards,healthy,2025,0.241,,,1999:0.21 2000:0.22 2001:0.22 2002:0.23 2003:0.22 2004:0.22 2005:0.22 2006:0.22 2007:0.24 2008:0.23 2009:0.23 2010:0.23 2011:0.23 2012:0.24 2013:0.24 2014:0.25 2015:0.25 2016:0.25 2017:0.24 2018:0.25 2019:0.25 2020:0.26 2021:0.26 2022:0.25 2023:0.25 2024:0.25 2025:0.24
pbp,rusher_player_id,healthy,2025,0.315,,,1999:0.31 2000:0.31 2001:0.32 2002:0.31 2003:0.32 2004:0.32 2005:0.32 2006:0.33 2007:0.32 2008:0.32 2009:0.32 2010:0.31 2011:0.31 2012:0.31 2013:0.30 2014:0.30 2015:0.29 2016:0.29 2017:0.30 2018:0.29 2019:0.30 2020:0.30 2021:0.30 2022:0.31 2023:0.31 2024:0.31 2025:0.31
pbp,rusher_player_name,healthy,2025,0.315,,,1999:0.31 2000:0.31 2001:0.32 2002:0.31 2003:0.32 2004:0.32 2005:0.32 2006:0.33 2007:0.32 2008:0.32 2009:0.32 2010:0.31 2011:0.31 2012:0.31 2013:0.30 2014:0.30 2015:0.29 2016:0.29 2017:0.30 2018:0.29 2019:0.30 2020:0.30 2021:0.30 2022:0.31 2023:0.31 2024:0.31 2025:0.31
pbp,rushing_yards,healthy,2025,0.314,,,1999:0.31 2000:0.31 2001:0.32 2002:0.31 2003:0.32 2004:0.32 2005:0.32 2006:0.33 2007:0.31 2008:0.32 2009:0.32 2010:0.31 2011:0.31 2012:0.30 2013:0.30 2014:0.30 2015:0.29 2016:0.29 2017:0.30 2018:0.29 2019:0.30 2020:0.30 2021:0.30 2022:0.31 2023:0.31 2024:0.31 2025:0.31
pbp,lateral_receiver_player_id,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,lateral_receiver_player_name,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,lateral_receiving_yards,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,lateral_rusher_player_id,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,lateral_rusher_player_name,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,lateral_rushing_yards,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,lateral_sack_player_id,born-null,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,lateral_sack_player_name,born-null,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,interception_player_id,healthy,2025,0.008,,,1999:0.01 2000:0.01 2001:0.01 2002:0.01 2003:0.01 2004:0.01 2005:0.01 2006:0.01 2007:0.01 2008:0.01 2009:0.01 2010:0.01 2011:0.01 2012:0.01 2013:0.01 2014:0.01 2015:0.01 2016:0.01 2017:0.01 2018:0.01 2019:0.01 2020:0.01 2021:0.01 2022:0.01 2023:0.01 2024:0.01 2025:0.01
pbp,interception_player_name,healthy,2025,0.008,,,1999:0.01 2000:0.01 2001:0.01 2002:0.01 2003:0.01 2004:0.01 2005:0.01 2006:0.01 2007:0.01 2008:0.01 2009:0.01 2010:0.01 2011:0.01 2012:0.01 2013:0.01 2014:0.01 2015:0.01 2016:0.01 2017:0.01 2018:0.01 2019:0.01 2020:0.01 2021:0.01 2022:0.01 2023:0.01 2024:0.01 2025:0.01
pbp,lateral_interception_player_id,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,lateral_interception_player_name,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,punt_returner_player_id,healthy,2025,0.029,,,1999:0.04 2000:0.04 2001:0.04 2002:0.04 2003:0.04 2004:0.04 2005:0.04 2006:0.04 2007:0.03 2008:0.04 2009:0.04 2010:0.04 2011:0.04 2012:0.04 2013:0.04 2014:0.04 2015:0.04 2016:0.04 2017:0.04 2018:0.03 2019:0.03 2020:0.03 2021:0.03 2022:0.03 2023:0.03 2024:0.03 2025:0.03
pbp,punt_returner_player_name,healthy,2025,0.029,,,1999:0.04 2000:0.04 2001:0.04 2002:0.04 2003:0.04 2004:0.04 2005:0.04 2006:0.04 2007:0.03 2008:0.04 2009:0.04 2010:0.04 2011:0.04 2012:0.04 2013:0.04 2014:0.04 2015:0.04 2016:0.04 2017:0.04 2018:0.03 2019:0.03 2020:0.03 2021:0.03 2022:0.03 2023:0.03 2024:0.03 2025:0.03
pbp,lateral_punt_returner_player_id,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,lateral_punt_returner_player_name,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,kickoff_returner_player_name,healthy,2025,0.045,,,1999:0.05 2000:0.05 2001:0.05 2002:0.05 2003:0.05 2004:0.05 2005:0.05 2006:0.05 2007:0.05 2008:0.05 2009:0.05 2010:0.05 2011:0.03 2012:0.03 2013:0.03 2014:0.03 2015:0.02 2016:0.02 2017:0.02 2018:0.02 2019:0.02 2020:0.02 2021:0.02 2022:0.02 2023:0.01 2024:0.02 2025:0.04
pbp,kickoff_returner_player_id,healthy,2025,0.045,,,1999:0.05 2000:0.05 2001:0.05 2002:0.05 2003:0.05 2004:0.05 2005:0.05 2006:0.05 2007:0.05 2008:0.05 2009:0.05 2010:0.05 2011:0.03 2012:0.03 2013:0.03 2014:0.03 2015:0.02 2016:0.02 2017:0.02 2018:0.02 2019:0.02 2020:0.02 2021:0.02 2022:0.02 2023:0.01 2024:0.02 2025:0.04
pbp,lateral_kickoff_returner_player_id,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,lateral_kickoff_returner_player_name,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,punter_player_id,healthy,2025,0.042,,,1999:0.06 2000:0.06 2001:0.06 2002:0.05 2003:0.06 2004:0.06 2005:0.06 2006:0.06 2007:0.05 2008:0.05 2009:0.05 2010:0.05 2011:0.05 2012:0.05 2013:0.05 2014:0.05 2015:0.05 2016:0.05 2017:0.05 2018:0.05 2019:0.05 2020:0.04 2021:0.04 2022:0.05 2023:0.05 2024:0.04 2025:0.04
pbp,punter_player_name,healthy,2025,0.042,,,1999:0.06 2000:0.06 2001:0.06 2002:0.05 2003:0.06 2004:0.06 2005:0.06 2006:0.06 2007:0.05 2008:0.05 2009:0.05 2010:0.05 2011:0.05 2012:0.05 2013:0.05 2014:0.05 2015:0.05 2016:0.05 2017:0.05 2018:0.05 2019:0.05 2020:0.04 2021:0.04 2022:0.05 2023:0.05 2024:0.04 2025:0.04
pbp,kicker_player_name,healthy,2025,0.11,,,1999:0.10 2000:0.10 2001:0.10 2002:0.10 2003:0.10 2004:0.10 2005:0.10 2006:0.10 2007:0.10 2008:0.11 2009:0.10 2010:0.10 2011:0.11 2012:0.11 2013:0.11 2014:0.11 2015:0.10 2016:0.11 2017:0.10 2018:0.11 2019:0.11 2020:0.11 2021:0.11 2022:0.11 2023:0.10 2024:0.11 2025:0.11
pbp,kicker_player_id,healthy,2025,0.11,,,1999:0.10 2000:0.10 2001:0.10 2002:0.10 2003:0.10 2004:0.10 2005:0.10 2006:0.10 2007:0.10 2008:0.11 2009:0.10 2010:0.10 2011:0.11 2012:0.11 2013:0.11 2014:0.11 2015:0.10 2016:0.11 2017:0.10 2018:0.11 2019:0.11 2020:0.11 2021:0.11 2022:0.11 2023:0.10 2024:0.11 2025:0.11
pbp,own_kickoff_recovery_player_id,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,own_kickoff_recovery_player_name,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,blocked_player_id,healthy,2025,0.001,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,blocked_player_name,healthy,2025,0.001,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,tackle_for_loss_1_player_id,healthy,2025,0.056,,,1999:0.06 2000:0.06 2001:0.06 2002:0.05 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.05 2009:0.05 2010:0.05 2011:0.05 2012:0.05 2013:0.05 2014:0.05 2015:0.05 2016:0.05 2017:0.06 2018:0.05 2019:0.05 2020:0.05 2021:0.05 2022:0.05 2023:0.06 2024:0.06 2025:0.06
pbp,tackle_for_loss_1_player_name,healthy,2025,0.056,,,1999:0.06 2000:0.06 2001:0.06 2002:0.05 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.05 2009:0.05 2010:0.05 2011:0.05 2012:0.05 2013:0.05 2014:0.05 2015:0.05 2016:0.05 2017:0.06 2018:0.05 2019:0.05 2020:0.05 2021:0.05 2022:0.05 2023:0.06 2024:0.06 2025:0.06
pbp,tackle_for_loss_2_player_id,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,tackle_for_loss_2_player_name,healthy,2025,0.0,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
pbp,qb_hit_1_player_id,healthy,2025,0.062,,,1999:0.02 2000:0.02 2001:0.02 2002:0.02 2003:0.00 2004:0.00 2005:0.00 2006:0.05 2007:0.04 2008:0.04 2009:0.05 2010:0.05 2011:0.05 2012:0.05 2013:0.06 2014:0.06 2015:0.06 2016:0.06 2017:0.06 2018:0.06 2019:0.06 2020:0.06 2021:0.06 2022:0.06 2023:0.06 2024:0.06 2025:0.06
pbp,qb_hit_1_player_name,healthy,2025,0.062,,,1999:0.02 2000:0.02 2001:0.02 2002:0.02 2003:0.00 2004:0.00 2005:0.00 2006:0.05 2007:0.04 2008:0.04 2009:0.05 2010:0.05 2011:0.05 2012:0.05 2013:0.06 2014:0.06 2015:0.06 2016:0.06 2017:0.06 2018:0.06 2019:0.06 2020:0.06 2021:0.06 2022:0.06 2023:0.06 2024:0.06 2025:0.06
pbp,qb_hit_2_player_id,healthy,2025,0.003,,,1999:0.00 2000:0.00 2001:0.00 2002:0.00 2003:0.00 2004:0.00 2005:0.00 2006:0.00 2007:0.00 2008:0.00 2009:0.00 2010:0.00 2011:0.00 2012:0.00 2013:0.00 2014:0.00 2015:0.00 2016:0.00 2017:0.00 2018:0.00 2019:0.00 2020:0.00 2021:0.00 2022:0.00 2023:0.00 2024:0.00 2025:0.00
