source_file,study,tier,window,metric,verdict,n_folds,n_arms,fold_win_rate,fold_wins,pct_lift_vs_foil,pbo,dsr,observed_sr,sr0,var_trials_sr,p_one_sided,bh_cutoff,bound_by,null_state,reason,retest_trigger,folds_needed,extra_seasons,max_field_size,legacy_clause_passes,calibrated_clause_passes,extraction
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_3p_artifacts/milb_mle_pitchers_summary.json,milb_mle (pitcher),MiLB→MLB translation (pitcher),2016–2026 debut cohorts,hr_rate,?,,,,,,0.9,0.13020395691456377,,,,,,unknown — the artifact records no fold structure,UNKNOWN,"`hr_rate`: the artifact records no fold count, so NOTHING can be said about what this design could detect. Not underpowered, not dead — unread. The remedy is a harness that records its fold structure, not more data.","record the fold structure in the artifact, then re-classify",,,,,,rich
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_3p_artifacts/milb_mle_pitchers_summary.json,milb_mle (pitcher),MiLB→MLB translation (pitcher),2016–2026 debut cohorts,gb_pct,?,,,,,,0.0,0.9999615445869595,,,,,,unknown — the artifact records no fold structure,UNKNOWN,"`gb_pct`: the artifact records no fold count, so NOTHING can be said about what this design could detect. Not underpowered, not dead — unread. The remedy is a harness that records its fold structure, not more data.","record the fold structure in the artifact, then re-classify",,,,,,rich
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_3p_artifacts/milb_mle_pitchers_summary.json,milb_mle (pitcher),MiLB→MLB translation (pitcher),2016–2026 debut cohorts,xwoba_against,?,,,,,,1.0,0.029940046918491347,,,,,,unknown — the artifact records no fold structure,UNKNOWN,"`xwoba_against`: the artifact records no fold count, so NOTHING can be said about what this design could detect. Not underpowered, not dead — unread. The remedy is a harness that records its fold structure, not more data.","record the fold structure in the artifact, then re-classify",,,,,,rich
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_10_zone_overlap_lift.md,e13_10_zone_overlap_lift,(from report header),(see report),(report-level),?,,,,,,0.2,0.95,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_13_derivative_efficiency.md,e13_13_derivative_efficiency,(from report header),(see report),(report-level),?,,,,,,0.2,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_13_derivative_efficiency_smoke.md,e13_13_derivative_efficiency_smoke,(from report header),(see report),(report-level),?,,,,,,0.2,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_13_preregistration.md,e13_13_preregistration,(from report header),(see report),(report-level),?,,,,,,0.2,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_14_cross_market_coherence.md,e13_14_cross_market_coherence,"per-relation control-break slices over the seasons in `meta.seasons` (see gates.dsr_n_obs — an observation count for the DSR calc, not a walk-forward fold count)",(see report),team_total_to_game_total,RAN (4672 games),,,,,,,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_14_cross_market_coherence.md,e13_14_cross_market_coherence,"per-relation control-break slices over the seasons in `meta.seasons` (see gates.dsr_n_obs — an observation count for the DSR calc, not a walk-forward fold count)",(see report),f5_to_full_control,RAN (5289 games),,,,,,,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_14_cross_market_coherence.md,e13_14_cross_market_coherence,"per-relation control-break slices over the seasons in `meta.seasons` (see gates.dsr_n_obs — an observation count for the DSR calc, not a walk-forward fold count)",(see report),props_to_team_total,RAN (4472 games),,,,,,,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_14_cross_market_coherence.md,e13_14_cross_market_coherence,"per-relation control-break slices over the seasons in `meta.seasons` (see gates.dsr_n_obs — an observation count for the DSR calc, not a walk-forward fold count)",(see report),kprop_to_opp_team_total,DEFERRED (pre-registered; engine-ready; assembly is a follow-up),,,,,,,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_14_cross_market_coherence.md,e13_14_cross_market_coherence,"per-relation control-break slices over the seasons in `meta.seasons` (see gates.dsr_n_obs — an observation count for the DSR calc, not a walk-forward fold count)",(see report),sides_to_totals,DEFERRED (pre-registered; engine-ready; assembly is a follow-up),,,,,,,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_14_cross_market_coherence_smoke.md,e13_14_cross_market_coherence_smoke,"per-relation control-break slices over the seasons in `meta.seasons` (see gates.dsr_n_obs — an observation count for the DSR calc, not a walk-forward fold count)",(see report),(report-level),CROSS-MARKET CANDIDATE(S) — 5 robust + 0 fragile,,36.0,,,,0.0,0.13462517593276885,,,,,,unknown — the artifact records no fold structure,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_14_preregistration.md,e13_14_preregistration,(from report header),(see report),(report-level),?,,,,,,0.5,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_16_line_microstructure.md,e13_16_line_microstructure,(from report header),(see report),(report-level),?,,,,,,0.2,0.95,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_16_line_microstructure_smoke.md,e13_16_line_microstructure_smoke,(from report header),(see report),(report-level),?,,,,,,0.2,0.95,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_16_preregistration.md,e13_16_preregistration,(from report header),(see report),(report-level),?,,,,,,0.5,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_2_pa_outcome_v1_cv.md,e13_2_pa_outcome_v1_cv,expanding-window by season (train < eval_year),(see report),(report-level),ADD,8.0,1.0,,,,,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_2_pa_outcome_v2_cv.md,e13_2_pa_outcome_v2_cv,expanding-window by season (train < eval_year),(see report),(report-level),"POWER_LIMITED (beats both foils every fold, but below the pre-registered NLL noise floor)",8.0,1.0,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_2b_feature_augmented_retest.md,e13_2b_feature_augmented_retest,CSCV combinatorial slices (not a walk-forward fold count — see gates.n_slices per metric; n_folds intentionally left null rather than conflated with it),(see report),home_win/nll (miss_distance),NULL,,2.0,,,,1.0,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_2b_feature_augmented_retest.md,e13_2b_feature_augmented_retest,CSCV combinatorial slices (not a walk-forward fold count — see gates.n_slices per metric; n_folds intentionally left null rather than conflated with it),(see report),perside_runs/crps (miss_distance),NULL,,2.0,,,,1.0,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_2b_feature_augmented_retest.md,e13_2b_feature_augmented_retest,CSCV combinatorial slices (not a walk-forward fold count — see gates.n_slices per metric; n_folds intentionally left null rather than conflated with it),(see report),home_win/nll (zone_profile),NULL,,2.0,,,,0.142,0.07261055280056992,,,,,,unknown — the artifact records no fold structure,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e13_2b_feature_augmented_retest.md,e13_2b_feature_augmented_retest,CSCV combinatorial slices (not a walk-forward fold count — see gates.n_slices per metric; n_folds intentionally left null rather than conflated with it),(see report),perside_runs/crps (zone_profile),NULL,,2.0,,,,0.427,0.8370585015281413,,,,,,unknown — the artifact records no fold structure,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e2_1r_bakeoff.md,e2_1r_bakeoff,(from report header),(see report),(report-level),?,,,,,,0.233,1.0,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e2_4_f5_bakeoff.md,e2_4_f5_bakeoff,(from report header),(see report),(report-level),?,,,,,,0.202,0.396,,,,,,unknown — the artifact records no fold structure,POWER_LIMITED,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e2_4_f5_calibration.md,e2_4_f5_calibration,(from report header),(see report),(report-level),?,,,,,,,0.396,,,,,,unknown — the artifact records no fold structure,POWER_LIMITED,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e2_6_derivative_gates.md,e2_6_derivative_gates,(from report header),(see report),(report-level),?,,,,,,0.2,0.95,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e2_6_derivative_gates_smoke.md,e2_6_derivative_gates_smoke,(from report header),(see report),(report-level),?,,,,,,0.2,0.95,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e2_6_derivative_gates_smoke_mispriced.md,e2_6_derivative_gates_smoke_mispriced,(from report header),(see report),(report-level),?,,,,,,0.2,0.95,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e5_2_prop_pricing_calibration.md,e5_2_prop_pricing_calibration,(from report header),(see report),(report-level),?,,,,,,0.2,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e5_2_strikeout_bakeoff.md,e5_2_strikeout_bakeoff,(from report header),(see report),(report-level),?,,,,,,0.2,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e5_3_prop_edge_summary.md,e5_3_prop_edge_summary,(from report header),(see report),(report-level),?,,,,,,0.2,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e5_4_prop_gate.md,e5_4_prop_gate,(from report header),(see report),(report-level),?,,,,,,0.2,0.95,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_12_slice1_park_level_context.md,e7_12_slice1_park_level_context,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),woba,ADD,11.0,11.0,0.7272727272727273,,,0.2714285714285714,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_12_slice1_park_level_context.md,e7_12_slice1_park_level_context,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),k_pct,ADD,11.0,11.0,0.7272727272727273,,,0.3,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_12_slice1_park_level_context.md,e7_12_slice1_park_level_context,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),bb_pct,ADD,11.0,11.0,0.8181818181818182,,,0.014285714285714285,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_12_slice1_park_level_context.md,e7_12_slice1_park_level_context,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),iso,ADD,11.0,11.0,0.9090909090909091,,,0.0,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_12_slice1p_park_level_context_pitchers.md,e7_12_slice1p_park_level_context_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),k_pct,DROP,11.0,14.0,0.7272727272727273,,,0.4142857142857143,,,,,,,PBO,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_12_slice1p_park_level_context_pitchers.md,e7_12_slice1p_park_level_context_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),bb_pct,ADD,11.0,14.0,0.7272727272727273,,,0.32857142857142857,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_12_slice1p_park_level_context_pitchers.md,e7_12_slice1p_park_level_context_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),hr_rate,ADD,11.0,14.0,0.7272727272727273,,,0.17142857142857143,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_12_slice1p_park_level_context_pitchers.md,e7_12_slice1p_park_level_context_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),gb_pct,DROP,11.0,14.0,0.5454545454545454,,,0.0,,,,,,,fold-consistency clause,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_12_slice1p_park_level_context_pitchers.md,e7_12_slice1p_park_level_context_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),xwoba_against,DROP,4.0,14.0,0.5,,,0.5,,,,,,,fold-consistency clause,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_13_artifacts/e7_13_comp_validation.md,e7_13_comp_validation,"forward, relaxed maturity",(see report),batter,BLEND_ELIGIBLE_NOT_WIRED,4.0,,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_13_artifacts/e7_13_comp_validation.md,e7_13_comp_validation,"forward, relaxed maturity",(see report),pitcher,DISPLAY_ONLY,4.0,,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_13_prospect_comps.md,e7_13_prospect_comps,"forward, relaxed maturity",(see report),batter,BLEND_ELIGIBLE_NOT_WIRED,4.0,,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_13_prospect_comps.md,e7_13_prospect_comps,"forward, relaxed maturity",(see report),pitcher,DISPLAY_ONLY,4.0,,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h1_level_ladder.md,e7_15_h1_level_ladder,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),woba,DROP,11.0,5.0,0.45454545454545453,,,0.44285714285714284,0.024282308667881346,,,,,,fold-consistency clause,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h1_level_ladder.md,e7_15_h1_level_ladder,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),k_pct,DROP,11.0,5.0,0.36363636363636365,,,0.6285714285714286,0.16094185910429348,,,,,,fold-consistency clause,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h1_level_ladder.md,e7_15_h1_level_ladder,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),bb_pct,DROP,11.0,5.0,0.7272727272727273,,,0.5142857142857142,0.8439847627571027,,,,,,PBO,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h1_level_ladder.md,e7_15_h1_level_ladder,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),iso,DROP,11.0,5.0,0.7272727272727273,,,0.7,0.7044825433259194,,,,,,PBO,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h1_level_ladder_pitchers.md,e7_15_h1_level_ladder_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),k_pct,DROP,11.0,5.0,0.6363636363636364,,,0.6714285714285714,0.8569800343170187,,,,,,PBO,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h1_level_ladder_pitchers.md,e7_15_h1_level_ladder_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),bb_pct,DROP,11.0,5.0,0.5454545454545454,,,0.8142857142857143,0.489409680498217,,,,,,fold-consistency clause,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h1_level_ladder_pitchers.md,e7_15_h1_level_ladder_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),hr_rate,DROP,11.0,5.0,0.7272727272727273,,,0.14285714285714285,0.6021126972644208,,,,,,DSR,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h1_level_ladder_pitchers.md,e7_15_h1_level_ladder_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),gb_pct,DROP,11.0,5.0,0.5454545454545454,,,0.6428571428571429,0.37165402019110017,,,,,,fold-consistency clause,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h1_level_ladder_pitchers.md,e7_15_h1_level_ladder_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),xwoba_against,DROP,4.0,5.0,,,,0.16666666666666666,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h2_opponent_quality.md,e7_15_h2_opponent_quality,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),woba,DROP,11.0,4.0,0.6363636363636364,,,0.4857142857142857,0.2527384109963111,,,,,,PBO,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h2_opponent_quality.md,e7_15_h2_opponent_quality,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),k_pct,DROP,11.0,4.0,0.5454545454545454,,,0.4857142857142857,0.2265436986176793,,,,,,fold-consistency clause,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h2_opponent_quality.md,e7_15_h2_opponent_quality,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),bb_pct,DROP,11.0,4.0,0.6363636363636364,,,0.7714285714285715,0.6310296279230753,,,,,,PBO,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h2_opponent_quality.md,e7_15_h2_opponent_quality,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),iso,DROP,11.0,4.0,0.7272727272727273,,,0.6,0.34856890330823664,,,,,,PBO,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h2_opponent_quality_pitchers.md,e7_15_h2_opponent_quality_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),k_pct,DROP,11.0,4.0,0.5454545454545454,,,0.9857142857142858,0.38483354906946476,,,,,,fold-consistency clause,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h2_opponent_quality_pitchers.md,e7_15_h2_opponent_quality_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),bb_pct,DROP,11.0,4.0,0.2727272727272727,,,0.5857142857142857,0.18975639929748594,,,,,,fold-consistency clause,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h2_opponent_quality_pitchers.md,e7_15_h2_opponent_quality_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),hr_rate,DROP,11.0,4.0,0.7272727272727273,,,0.6285714285714286,0.8000743709905515,,,,,,PBO,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h2_opponent_quality_pitchers.md,e7_15_h2_opponent_quality_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),gb_pct,DROP,11.0,4.0,0.45454545454545453,,,0.4142857142857143,0.33498944274814685,,,,,,fold-consistency clause,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h3_player_structure.md,e7_15_h3_player_structure,(from report header),(see report),(report-level),?,11.0,,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h3_player_structure_pitchers.md,e7_15_h3_player_structure_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),k_pct,DROP,11.0,7.0,0.8181818181818182,,,0.05714285714285714,0.5176161797097801,,,,,,DSR,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h3_player_structure_pitchers.md,e7_15_h3_player_structure_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),bb_pct,DROP,11.0,7.0,0.5454545454545454,,,0.9142857142857143,0.15865095917033117,,,,,,fold-consistency clause,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h3_player_structure_pitchers.md,e7_15_h3_player_structure_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),hr_rate,DROP,11.0,7.0,0.5454545454545454,,,0.7714285714285715,0.07881918287165096,,,,,,fold-consistency clause,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h3_player_structure_pitchers.md,e7_15_h3_player_structure_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),gb_pct,DROP,11.0,7.0,0.8181818181818182,,,0.0,0.07835309086051126,,,,,,DSR,POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h3_player_structure_pitchers.md,e7_15_h3_player_structure_pitchers,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),xwoba_against,BLOCKED,4.0,7.0,0.75,,,0.8333333333333334,0.4136991189878391,,,,,,anchor/plumbing (BLOCKED — no verdict was reached),POWER_LIMITED,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h4_target_regression.md,e7_15_h4_target_regression,(from report header),(see report),(report-level),?,11.0,,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_15_h4_target_regression_pitchers.md,e7_15_h4_target_regression_pitchers,(from report header),(see report),(report-level),?,11.0,,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_16_artifacts/e7_14_source_accuracy.md,e7_14_source_accuracy,per board season on matched support,(see report),(report-level),NULL,5.0,9.0,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_16_artifacts/e7_16_comp_validation.md,e7_16_comp_validation,"forward, 3-season outcome horizon matured",(see report),batter,BLEND_WIRE,4.0,,,,,,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_16_artifacts/e7_16_comp_validation.md,e7_16_comp_validation,"forward, 3-season outcome horizon matured",(see report),pitcher,DISPLAY_ONLY,4.0,,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_16_pipeline_comp_pool.md,e7_16_pipeline_comp_pool,"forward, 3-season outcome horizon matured",(see report),batter,BLEND_WIRE,4.0,,,,,,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_16_pipeline_comp_pool.md,e7_16_pipeline_comp_pool,"forward, 3-season outcome horizon matured",(see report),pitcher,DISPLAY_ONLY,4.0,,,,,,,,,,,,unattributed (the recorded stats do not identify a binding clause),not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_3_milb_mle.md,e7_3_milb_mle,(from report header),(see report),(report-level),?,,,,,,0.0,0.95,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_3p_milb_mle_pitchers.md,e7_3p_milb_mle_pitchers,(from report header),(see report),(report-level),?,,,,,,0.9,0.95,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,header
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_5_milb_prior_ablation.md,e7_5_milb_prior_ablation,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),k_pct,ADD,10.0,2.0,,,,,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_5_milb_prior_ablation.md,e7_5_milb_prior_ablation,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),bb_pct,ADD,10.0,2.0,,,,,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_5_milb_prior_ablation.md,e7_5_milb_prior_ablation,leave-one-MLB-debut-cohort-out (n_cohorts),(see report),iso,ADD,10.0,2.0,,,,,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_5b_mle_prior_head_to_head.md,e7_5b_mle_prior_head_to_head,BH-FDR over the ablation's per-metric p-values (alpha=0.10),(see report),k_pct,DROP,,2.0,,,,,,,,,,,unknown — the artifact records no fold structure,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_5b_mle_prior_head_to_head.md,e7_5b_mle_prior_head_to_head,BH-FDR over the ablation's per-metric p-values (alpha=0.10),(see report),bb_pct,ADD,,2.0,,,,,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
quant_sports_intel_models/baseball/edge_program/ablation_results/e7_5b_mle_prior_head_to_head.md,e7_5b_mle_prior_head_to_head,BH-FDR over the ablation's per-metric p-values (alpha=0.10),(see report),iso,ADD,,2.0,,,,,,,,,,,nothing — this arm SHIPPED under its own study's gate,not-classifiable-from-header,,,,,,,,design_block:recovered
